ID,惩罚信息,修改时间
{C07A0140-FFFF-FFFF-D41C-7E5100022769},"<?xml version=""1.0"" encoding=""UTF-8""?>
<WCMDOCUMENTS>
	<WCMDOCUMENT Version=""5.2"">
		<PROPERTIES>
			<DOCID>0</DOCID>
			<DOCVERSION>0</DOCVERSION>
			<DOCTYPE>20</DOCTYPE>
			<ATTRIBUTE />
			<ATTACHPIC />
			<DOCLINK />
			<DOCFILENAME />
			<DOCCHANNEL>0</DOCCHANNEL>
			<DOCTITLE><![CDATA[关于刺猬河改移及综合治理工程（房山段）建设项目招标方案核准意见书]]></DOCTITLE>
			<DOCSOURCE>0</DOCSOURCE>
			<DOCSECURITY>0</DOCSECURITY>
			<DOCSWDW><![CDATA[房山区发展改革委]]></DOCSWDW>
			<DOCGG><![CDATA[2023-12-15]]></DOCGG>
			<DOCPFDW><![CDATA[北京市发展和改革委员会]]></DOCPFDW>
			<DOCAUDITOR />
			<DOCCONTENT><![CDATA[无内容]]></DOCCONTENT>
			<DOCHTMLCON><![CDATA[<div><p><span style=""display:none;""> </span><span>建设项目招标方案核准意见书</span><span style=""display:none;""> </span></p><p><span>项目</span><span>名称：</span><span style=""display:none;""> </span><span>刺猬河改移及综合治理工程（房山段）</span><span style=""display:none;""> </span></p><p><span>项目</span><span>建设单位名称：</span><span style=""display:none;""> </span><span>北京市房山区水务局</span><span> </span></p>",5/1/2024 00:00:00
{C07A0140-FFFF-FFFF-D424-312FFFFFA1F9},"<?xml version=""1.0"" encoding=""UTF-8""?>
<WCMDOCUMENTS>
	<WCMDOCUMENT Version=""5.2"">
		<PROPERTIES>
			<DOCID>0</DOCID>
			<DOCVERSION>0</DOCVERSION>
			<DOCTYPE>20</DOCTYPE>
			<ATTRIBUTE />
			<ATTACHPIC />
			<DOCLINK />
			<DOCFILENAME />
			<DOCCHANNEL>0</DOCCHANNEL>
			<DOCTITLE><![CDATA[关于路县故城考古遗址公园二期园林绿化工程建设项目招标方案核准意见书]]></DOCTITLE>
			<DOCSOURCE>0</DOCSOURCE>
			<DOCSECURITY>0</DOCSECURITY>
			<DOCSWDW><![CDATA[北京市园林绿化局]]></DOCSWDW>
			<DOCGG><![CDATA[2023-08-07]]></DOCGG>
			<DOCPFDW><![CDATA[北京市发展和改革委员会]]></DOCPFDW>
			<DOCAUDITOR />
			<DOCCONTENT><![CDATA[无内容]]></DOCCONTENT>
			<DOCHTMLCON><![CDATA[<div><p><span style=""display:none;""> </span><span>建设项目招标方案核准意见书</span><span style=""display:none;""> </span></p><p><span>项目</span><span>名称：</span><span style=""display:none;""> </span><span>路县故城考古遗址公园二期园林绿化工程</span><span style=""display:none;""> </span></p><p><span>项目</span><span>建设单位名称：</span><span>北京市绿地养护管理事务中心</span><span> </span></p><p><span>统一社会信用代码：111100007848",15/8/2023 00:00:00
{C07A0140-FFFF-FFFF-D424-770500022816},"<?xml version=""1.0"" encoding=""UTF-8""?>
<WCMDOCUMENTS>
	<WCMDOCUMENT Version=""5.2"">
		<PROPERTIES>
			<DOCID>0</DOCID>
			<DOCVERSION>0</DOCVERSION>
			<DOCTYPE>20</DOCTYPE>
			<ATTRIBUTE />
			<ATTACHPIC />
			<DOCLINK />
			<DOCFILENAME />
			<DOCCHANNEL>0</DOCCHANNEL>
			<DOCTITLE><![CDATA[关于京西生态公园北侧截洪滞洪工程（房山段）建设项目招标方案核准意见书]]></DOCTITLE>
			<DOCSOURCE>0</DOCSOURCE>
			<DOCSECURITY>0</DOCSECURITY>
			<DOCSWDW><![CDATA[房山区发展改革委]]></DOCSWDW>
			<DOCGG><![CDATA[2023-12-15]]></DOCGG>
			<DOCPFDW><![CDATA[北京市发展和改革委员会]]></DOCPFDW>
			<DOCAUDITOR />
			<DOCCONTENT><![CDATA[无内容]]></DOCCONTENT>
			<DOCHTMLCON><![CDATA[<div><p><span style=""display:none;""> </span><span>建设项目招标方案核准意见书</span><span style=""display:none;""> </span></p><p><span>项目</span><span>名称：</span><span>京西生态公园北侧截洪滞洪工程（房山段）</span><span style=""display:none;""> </span></p><p><span>项目</span><span>建设单位名称：</span><span style=""display:none;""> </span><span>北京市房山区水务局</span><span> </span></p><p><span>统一社会信用代码：11110111000077",5/1/2024 00:00:00
{C07A0140-FFFF-FFFF-D548-002E0000770A},"<?xml version=""1.0"" encoding=""UTF-8""?>
<WCMDOCUMENTS>
	<WCMDOCUMENT Version=""5.2"">
		<PROPERTIES>
			<DOCID>0</DOCID>
			<DOCVERSION>0</DOCVERSION>
			<DOCTYPE>20</DOCTYPE>
			<ATTRIBUTE />
			<ATTACHPIC />
			<DOCLINK />
			<DOCFILENAME />
			<DOCCHANNEL>0</DOCCHANNEL>
			<DOCTITLE><![CDATA[关于海淀区北部医疗中心建设工程的节能审查意见]]></DOCTITLE>
			<DOCSOURCE>0</DOCSOURCE>
			<DOCSECURITY>0</DOCSECURITY>
			<DOCSWDW><![CDATA[北京市海淀区卫生健康委员会]]></DOCSWDW>
			<DOCGG><![CDATA[2020-11-12]]></DOCGG>
			<DOCPFDW><![CDATA[北京市发展和改革委员会]]></DOCPFDW>
			<DOCAUDITOR />
			<DOCCONTENT><![CDATA[无内容]]></DOCCONTENT>
			<DOCHTMLCON><![CDATA[<div><p><span>京发改（能评）〔2020〕33号</span></p><img src=""Aspose.Words.41e84671-a664-4a40-8761-64db02a38431.001.png""   alt="""" style=""margin-left:0pt; margin-top:6.9pt; position:absolute; z-index:0"" /><p><span>北京市发展和改革委员会</span></p><p><span>关于海淀区北部医疗中心建设工程的</span></p><p><span>节能审查意见</span></p><p><span>北京市海淀区卫生健康委员会：</span></p><p><span>你单位报送的《关于报送</span><span>海淀区北部医疗中心建设工程进行<",17/11/2020 00:00:00
{C07A0140-FFFF-FFFF-D551-0C5C00007855},"<?xml version=""1.0"" encoding=""UTF-8""?>
<WCMDOCUMENTS>
	<WCMDOCUMENT Version=""5.2"">
		<PROPERTIES>
			<DOCID>0</DOCID>
			<DOCVERSION>0</DOCVERSION>
			<DOCTYPE>20</DOCTYPE>
			<ATTRIBUTE />
			<ATTACHPIC />
			<DOCLINK />
			<DOCFILENAME />
			<DOCCHANNEL>0</DOCCHANNEL>
			<DOCTITLE><![CDATA[关于首钢二通产业园区1615-615地块文化创意产业大厦项目核准延期的批复]]></DOCTITLE>
			<DOCSOURCE>0</DOCSOURCE>
			<DOCSECURITY>0</DOCSECURITY>
			<DOCSWDW><![CDATA[丰台区发展改革委]]></DOCSWDW>
			<DOCGG><![CDATA[2020-11-16]]></DOCGG>
			<DOCPFDW><![CDATA[北京市发展和改革委员会]]></DOCPFDW>
			<DOCAUDITOR />
			<DOCCONTENT><![CDATA[无内容]]></DOCCONTENT>
			<DOCHTMLCON><![CDATA[<div><p><span>京发改（核）〔2020〕267号</span></p><img src=""Aspose.Words.cd4e0bb7-b026-41bf-bfb9-1600f50d4cdc.001.png""   alt="""" style=""margin-left:0pt; margin-top:6.9pt; position:absolute; z-index:0"" /><p><span>北京市发展和改革委员会</span></p><p><span>关于首钢二通产业园区1615-615地块文化</span></p><p><span>创意产业大厦项目核准延期的批复</span></p><p><span>北京首钢二通建设投资有限公司：</span></p><p><span>你单位《关于首钢二通产业园区",17/11/2020 00:00:00
{C07A0140-FFFF-FFFF-D554-D7DD00007915},"<?xml version=""1.0"" encoding=""UTF-8""?>
<WCMDOCUMENTS>
	<WCMDOCUMENT Version=""5.2"">
		<PROPERTIES>
			<DOCID>0</DOCID>
			<DOCVERSION>0</DOCVERSION>
			<DOCTYPE>20</DOCTYPE>
			<ATTRIBUTE />
			<ATTACHPIC />
			<DOCLINK />
			<DOCFILENAME />
			<DOCCHANNEL>0</DOCCHANNEL>
			<DOCTITLE><![CDATA[关于文旅区西区公交中心站项目建设项目招标方案核准意见书]]></DOCTITLE>
			<DOCSOURCE>0</DOCSOURCE>
			<DOCSECURITY>0</DOCSECURITY>
			<DOCSWDW><![CDATA[北京公共交通控股（集团）有限公司]]></DOCSWDW>
			<DOCGG><![CDATA[2020-11-09]]></DOCGG>
			<DOCPFDW><![CDATA[北京市发展和改革委员会]]></DOCPFDW>
			<DOCAUDITOR />
			<DOCCONTENT><![CDATA[无内容]]></DOCCONTENT>
			<DOCHTMLCON><![CDATA[<div><p><span>建设项目招标方案核准意见书</span><span style=""display:none;""> </span></p><p><span>项目名称：</span><span>文旅区</span><span>西区公交中心站</span><span style=""display:none;""> </span></p><p><span>项目建设单位名称：</span><span>北京公共交通控股（集团）有限公司</span></p><p><span>企业</span><span>社会信用代码：</span><span>9111000010110591XL</span><span style=""display:none;"">? </span></p><div><table border=""0""",18/11/2020 00:00:00
{C07A0140-FFFF-FFFF-D562-438D00007977},"<?xml version=""1.0"" encoding=""UTF-8""?>
<WCMDOCUMENTS>
	<WCMDOCUMENT Version=""5.2"">
		<PROPERTIES>
			<DOCID>0</DOCID>
			<DOCVERSION>0</DOCVERSION>
			<DOCTYPE>20</DOCTYPE>
			<ATTRIBUTE />
			<ATTACHPIC />
			<DOCLINK />
			<DOCFILENAME />
			<DOCCHANNEL>0</DOCCHANNEL>
			<DOCTITLE><![CDATA[关于门头沟区永定镇岢罗坨、秋坡、石佛村MC00-0500-0004等11个地块项目核准延期的批复]]></DOCTITLE>
			<DOCSOURCE>0</DOCSOURCE>
			<DOCSECURITY>0</DOCSECURITY>
			<DOCSWDW><![CDATA[龙赫置业（北京）有限公司]]></DOCSWDW>
			<DOCGG><![CDATA[2020-11-04]]></DOCGG>
			<DOCPFDW><![CDATA[北京市发展和改革委员会]]></DOCPFDW>
			<DOCAUDITOR />
			<DOCCONTENT><![CDATA[无内容]]></DOCCONTENT>
			<DOCHTMLCON><![CDATA[<div><p><span>京发改（核）〔2020〕266号</span></p><img src=""Aspose.Words.f1be01d5-b510-49e1-9a1b-a56358d9c880.001.png""   alt="""" style=""margin-left:0pt; margin-top:6.9pt; position:absolute; z-index:0"" /><p><span>北京市发展和改革委员会? 北京市住房</span><span>和</span></p><p><span>城乡建设委员会关于门头沟区永定镇</span><span>岢</span><span>罗坨、秋坡、</span><span>石佛村</span><span>MC00-0500-00",19/11/2020 00:00:00
{C07A0140-FFFF-FFFF-D563-972B000078DC},"<?xml version=""1.0"" encoding=""UTF-8""?>
<WCMDOCUMENTS>
	<WCMDOCUMENT Version=""5.2"">
		<PROPERTIES>
			<DOCID>0</DOCID>
			<DOCVERSION>0</DOCVERSION>
			<DOCTYPE>20</DOCTYPE>
			<ATTRIBUTE />
			<ATTACHPIC />
			<DOCLINK />
			<DOCFILENAME />
			<DOCCHANNEL>0</DOCCHANNEL>
			<DOCTITLE><![CDATA[关于石景山区北辛安棚户区改造B区1608-658等地块用地项目核准的批复]]></DOCTITLE>
			<DOCSOURCE>0</DOCSOURCE>
			<DOCSECURITY>0</DOCSECURITY>
			<DOCSWDW><![CDATA[北京鑫安兴业房地产开发有限公司]]></DOCSWDW>
			<DOCGG><![CDATA[2020-11-04]]></DOCGG>
			<DOCPFDW><![CDATA[北京市发展和改革委员会]]></DOCPFDW>
			<DOCAUDITOR />
			<DOCCONTENT><![CDATA[无内容]]></DOCCONTENT>
			<DOCHTMLCON><![CDATA[<div><p><span>京发改（核）〔2020〕265号</span></p><img src=""Aspose.Words.06f3ce2d-a268-4bd5-bbfe-b2814c2f67f7.001.png""   alt="""" style=""margin-left:0pt; margin-top:6.9pt; position:absolute; z-index:0"" /><p><span>北京市发展和改革委员会? 北京市住房</span><span>和</span></p><p><span>城乡建设委员会关于石景山区北辛安</span></p><p><span>棚户区改造B区1608-658等地块</span></p><p><span>用地项目核准的批复</span></p><p><s",20/11/2020 00:00:00
{C07A0140-FFFF-FFFF-D566-CC8B00007A49},"<?xml version=""1.0"" encoding=""UTF-8""?>
<WCMDOCUMENTS>
	<WCMDOCUMENT Version=""5.2"">
		<PROPERTIES>
			<DOCID>0</DOCID>
			<DOCVERSION>0</DOCVERSION>
			<DOCTYPE>20</DOCTYPE>
			<ATTRIBUTE />
			<ATTACHPIC />
			<DOCLINK />
			<DOCFILENAME />
			<DOCCHANNEL>0</DOCCHANNEL>
			<DOCTITLE><![CDATA[关于村齐一二110千伏线路迁改（丰台火车站改建）工程项目核准的批复]]></DOCTITLE>
			<DOCSOURCE>0</DOCSOURCE>
			<DOCSECURITY>0</DOCSECURITY>
			<DOCSWDW><![CDATA[国网北京市电力公司]]></DOCSWDW>
			<DOCGG><![CDATA[2020-11-13]]></DOCGG>
			<DOCPFDW><![CDATA[北京市发展和改革委员会]]></DOCPFDW>
			<DOCAUDITOR />
			<DOCCONTENT><![CDATA[无内容]]></DOCCONTENT>
			<DOCHTMLCON><![CDATA[<div><p><span>京发改（核）〔2020〕264号</span></p><img src=""Aspose.Words.cc38c511-c0bd-46b8-85f7-3b0545a140f4.001.png""   alt="""" style=""margin-left:0pt; margin-top:6.9pt; position:absolute; z-index:0"" /><p><span>北京市发展和改革委员会</span></p><p><span>关于村齐一二110千伏线路迁改（丰台火车站改建）工程项目核准的批复</span></p><p><span>国网北京市电力公司</span><span>：</span></p><p><span>你公司《关于核准村齐一二110千伏线路迁改（丰台火车站改建）工程项",20/11/2020 00:00:00
{C07A0140-FFFF-FFFF-D584-666700005813},"<?xml version=""1.0"" encoding=""UTF-8""?>
<WCMDOCUMENTS>
	<WCMDOCUMENT Version=""5.2"">
		<PROPERTIES>
			<DOCID>0</DOCID>
			<DOCVERSION>0</DOCVERSION>
			<DOCTYPE>20</DOCTYPE>
			<ATTRIBUTE />
			<ATTACHPIC />
			<DOCLINK />
			<DOCFILENAME />
			<DOCCHANNEL>0</DOCCHANNEL>
			<DOCTITLE><![CDATA[关于永丰110千伏输变电工程项目核准的批复]]></DOCTITLE>
			<DOCSOURCE>0</DOCSOURCE>
			<DOCSECURITY>0</DOCSECURITY>
			<DOCSWDW><![CDATA[国网北京市电力公司]]></DOCSWDW>
			<DOCGG><![CDATA[2022-05-12]]></DOCGG>
			<DOCPFDW><![CDATA[北京市发展和改革委员会]]></DOCPFDW>
			<DOCAUDITOR />
			<DOCCONTENT><![CDATA[无内容]]></DOCCONTENT>
			<DOCHTMLCON><![CDATA[<div><p></p><p><span>京发改（核）〔2022〕88号</span></p><img src=""Aspose.Words.f799e559-bb96-4a7e-872c-c21e16979f61.001.png""   alt="""" style=""margin-left:0pt; margin-top:6.9pt; position:absolute; z-index:0"" /><p><span>北京市发展和改革委员会</span></p><p><span>关于永丰110千伏输变电工程项目核准的批复</span></p><p><span>国网北京市电力公司</span><span>：</span></p><p><span>你单位《关于核准永丰110千伏输变电工程的请示》（京电发展〔2022〕143号）和《关于核准永丰110",19/5/2022 00:00:00
{C07A0140-FFFF-FFFF-D592-0A0D0001771B},"<?xml version=""1.0"" encoding=""UTF-8""?>
<WCMDOCUMENTS>
	<WCMDOCUMENT Version=""5.2"">
		<PROPERTIES>
			<DOCID>0</DOCID>
			<DOCVERSION>0</DOCVERSION>
			<DOCTYPE>20</DOCTYPE>
			<ATTRIBUTE />
			<ATTACHPIC />
			<DOCLINK />
			<DOCFILENAME />
			<DOCCHANNEL>0</DOCCHANNEL>
			<DOCTITLE><![CDATA[关于提前核准延庆区第三小学改扩建项目勘察设计招标方案的批复]]></DOCTITLE>
			<DOCSOURCE>0</DOCSOURCE>
			<DOCSECURITY>0</DOCSECURITY>
			<DOCSWDW><![CDATA[延庆区发展改革委]]></DOCSWDW>
			<DOCGG><![CDATA[2023-06-16]]></DOCGG>
			<DOCPFDW><![CDATA[北京市发展和改革委员会]]></DOCPFDW>
			<DOCAUDITOR />
			<DOCCONTENT><![CDATA[无内容]]></DOCCONTENT>
			<DOCHTMLCON><![CDATA[<div><p><span>京发改（核）〔202</span><span>3</span><span>〕8</span><span>7</span><span>号</span></p><img src=""Aspose.Words.984f2aad-4bc4-406f-8ad9-6ac0e0f952e1.001.png""   alt="""" style=""margin-left:0pt; margin-top:6.9pt; position:absolute; z-index:0"" /><p><span>北京市发展和改革委员会</span></p><p><span>关于提前核准延庆区第三小学改扩建项目</span></p><p><span>勘察设计招标方案的批复</span></p><p><span>延庆区发展改革委</span",20/6/2023 00:00:00
{C07A0140-FFFF-FFFF-D5FE-D0D300007782},"<?xml version=""1.0"" encoding=""UTF-8""?>
<WCMDOCUMENTS>
	<WCMDOCUMENT Version=""5.2"">
		<PROPERTIES>
			<DOCID>0</DOCID>
			<DOCVERSION>0</DOCVERSION>
			<DOCTYPE>20</DOCTYPE>
			<ATTRIBUTE />
			<ATTACHPIC />
			<DOCLINK />
			<DOCFILENAME />
			<DOCCHANNEL>0</DOCCHANNEL>
			<DOCTITLE><![CDATA[关于北京工业大学耿丹学院工程中心建设项目核准的批复]]></DOCTITLE>
			<DOCSOURCE>0</DOCSOURCE>
			<DOCSECURITY>0</DOCSECURITY>
			<DOCSWDW><![CDATA[顺义区发展改革委、北京工业大学耿丹学院]]></DOCSWDW>
			<DOCGG><![CDATA[2022-01-30]]></DOCGG>
			<DOCPFDW><![CDATA[北京市发展和改革委员会]]></DOCPFDW>
			<DOCAUDITOR />
			<DOCCONTENT><![CDATA[无内容]]></DOCCONTENT>
			<DOCHTMLCON><![CDATA[<div><p><span>京发改（核）〔2022〕14号</span></p><img src=""Aspose.Words.3103dbc7-623e-4513-98c2-544bc929cf91.001.png""   alt="""" style=""margin-left:0pt; margin-top:6.9pt; position:absolute; z-index:0"" /><p><span>北京市发展和改革委员会</span></p><p><span>关于北京工业大学耿丹学院工程中心</span></p><p><span>建设项目核准的批复</span></p><p><span>北京工业大学耿丹学院：</span></p><p><span>你单位《关于北京工业大学耿丹学院工程中心建设工程项目核准的请示》",8/2/2022 00:00:00
{C07A0140-FFFF-FFFF-D700-F1ED000077E8},"<?xml version=""1.0"" encoding=""UTF-8""?>
<WCMDOCUMENTS>
	<WCMDOCUMENT Version=""5.2"">
		<PROPERTIES>
			<DOCID>0</DOCID>
			<DOCVERSION>0</DOCVERSION>
			<DOCTYPE>20</DOCTYPE>
			<ATTRIBUTE />
			<ATTACHPIC />
			<DOCLINK />
			<DOCFILENAME />
			<DOCCHANNEL>0</DOCCHANNEL>
			<DOCTITLE><![CDATA[关于北京大兴智慧科技产业园区及配套云计算数据中心的节能审查意见]]></DOCTITLE>
			<DOCSOURCE>0</DOCSOURCE>
			<DOCSECURITY>0</DOCSECURITY>
			<DOCSWDW><![CDATA[北京长海云通科技有限公司]]></DOCSWDW>
			<DOCGG><![CDATA[2022-01-30]]></DOCGG>
			<DOCPFDW><![CDATA[北京市发展和改革委员会]]></DOCPFDW>
			<DOCAUDITOR />
			<DOCCONTENT><![CDATA[无内容]]></DOCCONTENT>
			<DOCHTMLCON><![CDATA[<div><p><span>京发改（能评）〔2022〕8号</span></p><img src=""Aspose.Words.1cdf6f52-d72c-4250-a74d-1171a0ad5738.001.png""   alt="""" style=""margin-left:0pt; margin-top:6.9pt; position:absolute; z-index:0"" /><p><span>北京市发展和改革委员会</span></p><p><span>关于北京大兴智慧科技产业园区及配套</span></p><p><span>云计算数据中心的节能审查意见</span></p><p><span>北京长海云通科技有限公司：</span></p><p><span>你单位报送的《关于北京大兴智慧科技产业园区及配套云",8/2/2022 00:00:00
{C07A0140-FFFF-FFFF-D704-04E80000794D},"<?xml version=""1.0"" encoding=""UTF-8""?>
<WCMDOCUMENTS>
	<WCMDOCUMENT Version=""5.2"">
		<PROPERTIES>
			<DOCID>0</DOCID>
			<DOCVERSION>0</DOCVERSION>
			<DOCTYPE>20</DOCTYPE>
			<ATTRIBUTE />
			<ATTACHPIC />
			<DOCLINK />
			<DOCFILENAME />
			<DOCCHANNEL>0</DOCCHANNEL>
			<DOCTITLE><![CDATA[关于北京工业互联网赋能中心基础配套边缘云计算中心的节能审查意见]]></DOCTITLE>
			<DOCSOURCE>0</DOCSOURCE>
			<DOCSECURITY>0</DOCSECURITY>
			<DOCSWDW><![CDATA[北京江河云工业互联网科技有限公司]]></DOCSWDW>
			<DOCGG><![CDATA[2022-01-30]]></DOCGG>
			<DOCPFDW><![CDATA[北京市发展和改革委员会]]></DOCPFDW>
			<DOCAUDITOR />
			<DOCCONTENT><![CDATA[无内容]]></DOCCONTENT>
			<DOCHTMLCON><![CDATA[<div><p><span>京发改（能评）〔2022〕7号</span></p><img src=""Aspose.Words.36af82d2-1134-4583-8219-b3533bfefc4f.001.png""   alt="""" style=""margin-left:0pt; margin-top:6.9pt; position:absolute; z-index:0"" /><p><span>北京市发展和改革委员会</span></p><p><span>关于北京工业互联网赋能中心基础配套边缘</span></p><p><span>云计算中心的节能审查意见</span></p><p><span>北京江河云工业互联网科技有限公司：</span></p><p><span>你单位报送的《关于&lt;北京工业",8/2/2022 00:00:00
{C07A0140-FFFF-FFFF-D70D-BC4A000079CD},"<?xml version=""1.0"" encoding=""UTF-8""?>
<WCMDOCUMENTS>
	<WCMDOCUMENT Version=""5.2"">
		<PROPERTIES>
			<DOCID>0</DOCID>
			<DOCVERSION>0</DOCVERSION>
			<DOCTYPE>20</DOCTYPE>
			<ATTRIBUTE />
			<ATTACHPIC />
			<DOCLINK />
			<DOCFILENAME />
			<DOCCHANNEL>0</DOCCHANNEL>
			<DOCTITLE><![CDATA[关于平谷新城东部片区雨污合流管网改造工程建设项目招标方案核准意见书]]></DOCTITLE>
			<DOCSOURCE>0</DOCSOURCE>
			<DOCSECURITY>0</DOCSECURITY>
			<DOCSWDW><![CDATA[平谷区发展改革委]]></DOCSWDW>
			<DOCGG><![CDATA[2022-01-29]]></DOCGG>
			<DOCPFDW><![CDATA[北京市发展和改革委员会]]></DOCPFDW>
			<DOCAUDITOR />
			<DOCCONTENT><![CDATA[无内容]]></DOCCONTENT>
			<DOCHTMLCON><![CDATA[<div><p><span style=""display:none;""> </span><span>建设项目招标方案核准意见书</span><span style=""display:none;""> </span></p><p><span>项目名称：</span><span style=""display:none;""> </span><span>平谷新城东部片区雨污合流管网改造工程</span><span style=""display:none;""> </span></p><p><span>项目建设单位名称：北京市</span><span style=""display:none;""> </span><span>平谷区城市管理委员会</span><span> </span></p><p><span>统一社会信用代码：11",8/2/2022 00:00:00
{C07A0140-FFFF-FFFF-D788-21EF00022F69},"<?xml version=""1.0"" encoding=""UTF-8""?>
<WCMDOCUMENTS>
	<WCMDOCUMENT Version=""5.2"">
		<PROPERTIES>
			<DOCID>0</DOCID>
			<DOCVERSION>0</DOCVERSION>
			<DOCTYPE>20</DOCTYPE>
			<ATTRIBUTE />
			<ATTACHPIC />
			<DOCLINK />
			<DOCFILENAME />
			<DOCCHANNEL>0</DOCCHANNEL>
			<DOCTITLE><![CDATA[关于北京城市副中心步行和自行车系统示范段工程建设项目招标方案核准意见书]]></DOCTITLE>
			<DOCSOURCE>0</DOCSOURCE>
			<DOCSECURITY>0</DOCSECURITY>
			<DOCSWDW><![CDATA[通州区发展和改革委员会]]></DOCSWDW>
			<DOCGG><![CDATA[2023-12-30]]></DOCGG>
			<DOCPFDW><![CDATA[北京市发展和改革委员会]]></DOCPFDW>
			<DOCAUDITOR />
			<DOCCONTENT><![CDATA[无内容]]></DOCCONTENT>
			<DOCHTMLCON><![CDATA[<div><p><span style=""display:none;""> </span><span>建设项目招标方案核准意见书</span><span style=""display:none;""> </span></p><p><span>项目</span><span>名称：</span><span style=""display:none;""> </span><span>城市副中心步行和自行车系统示范段工程</span><span style=""display:none;""> </span></p><p><span>项目</span><span>建设单位名称：</span><span style=""display:none;""> </span><span>北京城市副中心投资建设集团有限公司</span><sp",9/1/2024 00:00:00
{C07A0140-FFFF-FFFF-D78C-01530002301E},"<?xml version=""1.0"" encoding=""UTF-8""?>
<WCMDOCUMENTS>
	<WCMDOCUMENT Version=""5.2"">
		<PROPERTIES>
			<DOCID>0</DOCID>
			<DOCVERSION>0</DOCVERSION>
			<DOCTYPE>20</DOCTYPE>
			<ATTRIBUTE />
			<ATTACHPIC />
			<DOCLINK />
			<DOCFILENAME />
			<DOCCHANNEL>0</DOCCHANNEL>
			<DOCTITLE><![CDATA[关于孙各庄南街（潞邑东一路-东六环西侧路）道路工程建设项目招标方案核准意见书]]></DOCTITLE>
			<DOCSOURCE>0</DOCSOURCE>
			<DOCSECURITY>0</DOCSECURITY>
			<DOCSWDW><![CDATA[通州区发展改革委]]></DOCSWDW>
			<DOCGG><![CDATA[2023-12-28]]></DOCGG>
			<DOCPFDW><![CDATA[北京市发展和改革委员会]]></DOCPFDW>
			<DOCAUDITOR />
			<DOCCONTENT><![CDATA[无内容]]></DOCCONTENT>
			<DOCHTMLCON><![CDATA[<div><p><span style=""display:none;""> </span><span>建设项目招标方案核准意见书</span><span style=""display:none;""> </span></p><p><span>项目</span><span>名称：</span><span style=""display:none;""> </span><span>孙各庄南街（潞邑东一路-东六环西侧路）道路工程</span><span style=""display:none;""> </span></p><p><span>项目</span><span>建设单位名称：</span><span style=""display:none;""> </span><span>北京城市副中心投资建设集团有限公司</spa",9/1/2024 00:00:00
{C07A0140-FFFF-FFFF-D7A5-FA2D00022FF4},"<?xml version=""1.0"" encoding=""UTF-8""?>
<WCMDOCUMENTS>
	<WCMDOCUMENT Version=""5.2"">
		<PROPERTIES>
			<DOCID>0</DOCID>
			<DOCVERSION>0</DOCVERSION>
			<DOCTYPE>20</DOCTYPE>
			<ATTRIBUTE />
			<ATTACHPIC />
			<DOCLINK />
			<DOCFILENAME />
			<DOCCHANNEL>0</DOCCHANNEL>
			<DOCTITLE><![CDATA[关于运通南街（潞邑西路-潞邑东一路）道路工程建设项目招标方案核准意见书]]></DOCTITLE>
			<DOCSOURCE>0</DOCSOURCE>
			<DOCSECURITY>0</DOCSECURITY>
			<DOCSWDW><![CDATA[通州区发展改革委]]></DOCSWDW>
			<DOCGG><![CDATA[2023-12-28]]></DOCGG>
			<DOCPFDW><![CDATA[北京市发展和改革委员会]]></DOCPFDW>
			<DOCAUDITOR />
			<DOCCONTENT><![CDATA[无内容]]></DOCCONTENT>
			<DOCHTMLCON><![CDATA[<div><p><span style=""display:none;""> </span><span>建设项目招标方案核准意见书</span><span style=""display:none;""> </span></p><p><span>项目</span><span>名称：</span><span style=""display:none;""> </span><span>运通南街（潞邑西路-潞邑东一路）道路工程</span><span style=""display:none;""> </span></p><p><span>项目</span><span>建设单位名称：</span><span style=""display:none;""> </span><span>北京城市副中心投资建设集团有限公司</span><spa",9/1/2024 00:00:00
{C07A0140-FFFF-FFFF-D7AC-78BA00023388},"<?xml version=""1.0"" encoding=""UTF-8""?>
<WCMDOCUMENTS>
	<WCMDOCUMENT Version=""5.2"">
		<PROPERTIES>
			<DOCID>0</DOCID>
			<DOCVERSION>0</DOCVERSION>
			<DOCTYPE>20</DOCTYPE>
			<ATTRIBUTE />
			<ATTACHPIC />
			<DOCLINK />
			<DOCFILENAME />
			<DOCCHANNEL>0</DOCCHANNEL>
			<DOCTITLE><![CDATA[关于潞邑东一路（运通南街-潞苑南大街）道路工程建设项目招标方案核准意见书]]></DOCTITLE>
			<DOCSOURCE>0</DOCSOURCE>
			<DOCSECURITY>0</DOCSECURITY>
			<DOCSWDW><![CDATA[通州区发展改革委]]></DOCSWDW>
			<DOCGG><![CDATA[2023-12-28]]></DOCGG>
			<DOCPFDW><![CDATA[北京市发展和改革委员会]]></DOCPFDW>
			<DOCAUDITOR />
			<DOCCONTENT><![CDATA[无内容]]></DOCCONTENT>
			<DOCHTMLCON><![CDATA[<div><p><span style=""display:none;""> </span><span>建设项目招标方案核准意见书</span><span style=""display:none;""> </span></p><p><span>项目</span><span>名称：</span><span style=""display:none;""> </span><span>潞邑东一路（潞苑南大街-运通南街）道路工程</span><span style=""display:none;""> </span></p><p><span>项目</span><span>建设单位名称：</span><span style=""display:none;""> </span><span>北京城市副中心投资建设集团有限公司</span><s",9/1/2024 00:00:00
