时间,企业名称,注册号,是否有效
2022/10/27 16:16:31,北京三快科技有限公司,1100009001100202210270464,09
2022/10/27 16:19:22,北京小桔科技有限公司,1100009001100202210270466,09
2022/10/27 16:20:31,北京中公教育科技有限公司,1100009001100202210270468,09
2022/10/27 16:00:16,北京滴滴出行科技有限公司,1100009001100202210270453,09
2022/10/27 16:09:31,北京三快科技有限公司,1100009001100202210270459,09
2022/11/5 9:26:18,北京苏宁易购销售有限公司西三旗店,1101140421100202211050001,09
2022/9/30 15:46:13,远方有录教育咨询（北京）股份有限公司,1100009001100202209300384,09
2022/9/30 14:54:33,北京联优生活住房租赁有限公司,1100009001100202209300338,09
2022/10/12 14:21:31,北京大麦文化传媒发展有限公司,1100009001100202210120352,09
2022/10/12 14:48:37,中公教育,1100009001100202210120391,09
2022/10/12 15:54:19,北京三剑客居科技有限公司,1100009001100202210120482,09
2022/10/8 9:42:33,苹果电子产品商贸（北京）有限公司,1100009001100202210080069,09
2022/10/8 9:43:08,北京趣拿信息技术有限公司,1100009001100202210080071,09
2022/10/8 9:49:25,北京快手科技有限公司,1100009001100202210080081,09
2022/10/8 9:51:23,木北造型,1100009001100202210080084,09
2022/11/7 13:35:00,北京中公教育科技有限公司,1100009001100202211070301,09
2022/11/7 13:37:36,北京有浪科技有限公司,1100009001100202211070275,09
2022/11/7 12:04:29,鼎极摄影,1100009001100202211070225,09
2022/11/7 12:08:41,苹果电子产品商贸（北京）有限公司,1100009001100202211070227,09
2022/11/14 12:07:44,百度中国有限公司,1100009001100202211140234,09
2022/11/14 12:40:37,北京趣拿信息技术有限公司,1100009001100202211140248,09
2022/11/14 12:48:51,无名商家,1100009001100202211140253,09
2022/10/10 10:53:29,TONGPOWER,1100009001100202210100170,09
2022/10/10 11:15:23,北京山川汇景注册安全工程师事务所有限公司,1100009001100202210100211,09
2022/10/10 11:22:43,北京中公教育总部,1100009001100202210100220,09
2022/10/10 11:24:59,京润迷度,1100009001100202210100222,09
2022/10/10 11:08:48,北京中公教育科技有限公司,1100009001100202210100202,09
2022/10/10 11:16:11,6886滑板俱乐部,1100009001100202210100213,09
2022/10/11 9:36:25,北京通明大成在线科技有限公司,1100009001100202210110076,09
2022/10/11 9:40:02,北京中公教育科技有限公司,1100009001100202210110079,09
2022/10/11 9:50:53,北京寺库商贸有限公司,1100009001100202210110090,09
2022/12/6 10:51:16,幸福荣耀（北京）超市有限公司上地店,1100009001100202212060078,09
2022/12/19 13:12:31,北京大麦文化传媒发展有限公司,1100009001100202212190114,09
2022/12/19 12:28:23,北京中欣银宝通支付服务有限公司,1100009001100202212190094,09
2022/12/23 12:40:36,北京现代汽车有限公司,1100009001100202212230124,09
2022/10/9 15:02:50,北京寺库商贸有限公司,1100009001100202210090389,09
2022/10/9 15:06:51,北京盛世三合科技有限公司,1100009001100202210090392,09
2022/10/11 10:54:55,北京寺库商贸有限公司,1100009001100202210110139,09
2022/10/11 11:06:33,北京神州国开教育咨询有限公司,1100009001100202210110140,09
2022/10/11 11:09:20,北京中公教育科技有限公司,1100009001100202210110202,09
2022/10/11 11:13:42,北京中公教育科技有限公司,1100009001100202210110204,09
2022/10/17 16:30:49,北京中公教育科技有限公司,1100009001100202210170514,09
2022/10/17 16:44:44,北京医之家企业管理中心,1100009001100202210170529,09
2022/10/28 14:43:18,北京中公教育科技有限公司,1100009001100202210280330,09
2022/10/28 15:35:53,北京中公教育科技有限公司,1100009001100202210280371,09
2022/11/1 10:17:53,北京寺库商贸有限公司,1100009001100202211010130,09
2022/10/13 11:49:22,北京百度网讯科技有限公司,1100009001100202210130221,09
2022/10/13 10:54:26,北京寺库商贸有限公司,1100009001100202210130180,09
2022/8/24 9:55:51,北京中公教育科技有限公司,1100009001100202208240101,09
2022/8/24 9:55:35,金吉鸟游泳健身,1100009001100202208240099,09
2022/8/24 8:47:58,北京信息技术有限公司,1100009001100202208240025,09
2022/8/24 11:07:39,无锡世纪雨虹防水堵漏工程有限公司北京分公司,1100009001100202208240132,09
2022/8/24 11:16:59,早阳鲜包,1100009001100202208240134,09
2022/9/20 14:01:43,诗婷露雅美容美体中心,1100009001100202209200347,09
2022/9/20 14:16:34,北京知金大鹏教育科技有限公司,1100009001100202209200359,09
2022/9/21 10:33:15,北京趣拿信息技术有限公司,1100009001100202209210149,09
2022/9/21 11:02:15,中公教育,1100009001100202209210170,09
2022/9/23 8:50:52,高德软件有限公司,1100009001100202209230013,09
2022/9/23 9:08:54,苹果电子产品商贸（北京）有限公司,1100009001100202209230048,09
2022/10/18 9:41:06,北京爱奇艺科技有限公司,1100009001100202210180076,09
2022/10/18 9:41:18,中公教育,1100009001100202210180077,09
2022/10/18 9:48:45,慧润泽健康美容中心,1100009001100202210180085,09
2022/10/18 9:14:42,北京晨钟科技有限公司,1100009001100202210180040,09
2022/10/11 8:58:36,北京未科教育科技有限公司,1100009001100202210110041,09
2022/10/11 9:03:45,北京悦本堂健康管理有限公司,1100009001100202210110046,09
2022/12/6 9:05:23,北京百度网讯科技有限公司,1100009001100202212060027,09
2022/12/6 9:39:55,金利来,1100009001100202212060042,09
2022/12/6 9:55:01,北京中公教育科技有限公司,1100009001100202212060047,09
2022/12/19 11:11:35,北京小暴兽科技有限公司,1100009001100202212190075,09
2022/12/23 9:19:20,北京大麦文化传媒发展有限公司,1100009001100202212230045,09
2022/12/23 8:45:25,北京中公教育科技有限公司,1100009001100202212230025,09
2022/10/11 10:02:15,幸福乐购生鲜超市,1101080621100202210110097,09
2022/10/11 11:09:27,北京开课吧科技有限公司,1100009001100202210110203,09
2022/10/11 11:54:28,麻六记安贞环宇荟,1100009001100202210110212,09
2022/10/11 11:25:12,尚峰壹号,1101130421100202210110223,09
2022/10/17 13:47:55,北京中公教育科技有限公司,1100009001100202210170338,09
2022/10/21 9:21:41,北京诺斯诚佳合商贸有限公司,1100009001100202210210069,09
2022/10/21 9:35:17,北京浩洋盛创美术服务部,1101130421100202210210086,09
2022/10/28 14:38:43,北京中公教育科技有限公司,1100009001100202210280320,09
2022/11/1 10:45:10,苹果电子产品商贸（北京）有限公司,1100009001100202211010161,09
2022/11/1 10:39:34,中公教育,1100009001100202211010040,09
2022/11/1 10:47:14,北京栀心教育科技有限公司,1100009001100202211010162,09
2022/11/7 10:54:36,苹果电子产品商贸（北京）有限公司,1100009001100202211070156,09
2022/11/7 11:01:42,波士顿游泳健身会所,1100009001100202211070163,09
2022/10/17 14:13:10,翠微商城,1100009001100202210170364,09
2022/10/17 14:14:21,北京中公教育科技有限公司,1100009001100202210170365,09
2022/10/17 14:17:08,北京大生知行科技有限公司,1100009001100202210170369,09
2022/8/24 10:53:33,知足修脚,1100009001100202208240187,09
2022/8/29 10:23:33,北京知金大鹏教育科技有限公司,1100009001100202208290119,09
2022/8/29 10:26:41,北京金圣天恒建筑装饰工程有限公司,1100009001100202208290123,09
2022/9/21 10:21:25,北京中公教育科技有限公司,1100009001100202209210119,09
2022/9/21 10:21:42,北京快手科技有限公司,1100009001100202209210120,09
2022/9/21 10:35:54,北京快手科技有限公司,1100009001100202209210150,09
2022/9/22 9:46:46,北京百通世纪科技有限公司,1100009001100202209220089,09
2022/9/22 8:37:17,北京每日优鲜电子商务有限公司,1100009001100202209220001,09
2022/9/22 8:42:43,北京字节跳动科技有限公司,1100009001100202209220005,09
2022/10/17 14:56:01,北京智子源水教育科技有限公司,1100009001100202210170409,09
2022/10/17 14:45:37,洁美特洗衣店,1100009001100202210170399,09
2022/11/7 10:27:55,美容康美美容美体店,1100009001100202211070112,09
2022/11/7 10:33:03,北京中公教育科技有限公司,1100009001100202211070113,09
2022/11/7 10:39:39,北京转转精神科技有限责任公司,1100009001100202211070114,09
2022/11/7 10:47:39,北京一商宇洁商贸有限公司,1100009001100202211070115,09
2022/11/7 10:48:14,北京中公教育科技有限公司,1100009001100202211070116,09
2022/11/7 14:12:57,北京金英杰医学教育,1100009001100202211070350,09
2022/11/7 14:24:14,北京中公教育科技有限公司,1100009001100202211070355,09
2022/12/8 13:25:12,北京爱奇艺科技有限公司,1100009001100202212080097,09
2022/12/13 9:56:57,微利哥正品店,1100009001100202212130052,09
2022/12/20 13:27:40,北京大麦文化传媒发展有限公司,1100009001100202212200102,09
2022/12/20 13:31:27,北京瓦力网络科技有限公司,1100009001100202212200104,09
2022/11/3 16:34:34,江南神龙,1100009001100202211030524,09
2022/11/3 16:40:17,城乡贸易中心,1100009001100202211030527,09
2022/12/1 10:52:50,北京微播视界科技有限公司,1100009001100202212010067,09
2022/12/30 14:48:39,北京小年糕互联网技术有限公司,1100009001100202212300362,09
2022/12/30 14:55:49,北京乐普护生堂网络科技有限公司,1100009001100202212300365,09
2022/12/30 15:25:26,北京亿学牛牛科技有限公司,1100009001100202212300374,09
2022/9/8 15:52:43,北京寺库商贸有限公司,1100009001100202209080424,09
2022/9/8 15:55:11,家乐福双井店,1100009001100202209080427,09
2022/11/9 14:42:33,极度英睿健身俱乐部,1100009001100202211090393,09
2022/11/9 14:33:57,北京爱奇艺科技有限公司,1100009001100202211090390,09
2022/11/9 14:43:40,沈丰武道,1100009001100202211090394,09
2022/11/9 14:55:52,北京中公教育科技有限公司,1100009001100202211090408,09
2022/9/23 13:13:43,北京熊洞智服科技有限公司,1100009001100202209230292,09
2022/9/23 13:22:21,北京每日优鲜电子商务有限公司,1100009001100202209230298,09
2022/11/9 14:22:16,北京中公教育科技有限公司,1100009001100202211090378,09
2022/11/9 14:33:32,北京三快科技有限公司,1100009001100202211090388,09
2022/11/9 15:46:35,北京中公教育科技有限公司,1100009001100202211090351,09
2022/11/9 15:28:22,北京大生在线科技有限公司,1100009001100202211090435,09
2022/9/26 12:15:47,北京寺库商贸有限公司,1100009001100202209260218,09
2022/9/26 12:58:49,北京东奥时代教育科技有限公司,1100009001100202209260264,09
2022/9/26 12:42:16,乔一,1100009001100202209260233,09
2022/9/26 12:42:43,中工教育,1101130421100202209260234,09
2022/10/19 15:34:45,旋转寿司,1101130421100202210190085,09
2022/10/19 14:19:28,北京智者天下科技有限公司,1100009001100202210190379,09
2022/10/19 14:25:57,北京每日优鲜电子商务有限公司,1100009001100202210190384,09
2022/9/16 9:57:22,北京大麦文化传媒发展有限公司,1100009001100202209160059,09
2022/9/16 10:49:34,北京趣拿信息技术有限公司,1100009001100202209160119,09
2022/9/16 10:56:50,中天汇聚（北京）教育咨询有限公司,1100009001100202209160163,09
2022/9/16 11:24:45,北京博兴睿智教育咨询有限公司,1100009001100202209160173,09
2022/9/16 11:29:13,北京开课吧科技有限公司,1100009001100202209160174,09
2022/10/20 8:46:07,北京中公教育科技有限公司,1100009001100202210200010,09
2022/10/26 16:08:27,北京寺库商贸有限公司,1100009001100202210260461,09
2022/10/26 16:38:26,北京寺库商贸有限公司,1100009001100202210260489,09
2022/10/26 16:27:26,北京中公教育科技有限公司,1100009001100202210260479,09
2022/12/1 15:30:15,北京箴言智趣信息技术有限公司,1100009001100202212010168,09
2022/12/1 15:01:17,北京美憬美容医疗,1101130421100202212010156,09
2022/12/16 12:53:53,丽蔻美容美发,1100009001100202212160071,09
2022/12/16 12:59:04,北京三快科技有限公司,1100009001100202212160073,09
2022/12/16 13:03:57,北京趣拿信息技术有限公司,1100009001100202212160074,09
2022/12/16 13:30:06,北京大麦文化传媒发展有限公司,1100009001100202212160077,09
2022/11/17 10:41:30,兴发断桥铝门窗店,1101130421100202211170028,09
2022/11/17 10:24:07,居然之家,1101130421100202211170026,09
2022/12/20 9:24:02,甲乙丙丁（北京）电子商务股份有限公司,1100009001100202212200010,09
2022/10/12 13:35:06,诗婷露雅美容美体中心,1100009001100202210120308,09
2022/10/10 15:30:20,北京动因体育科技有限公司,1100009001100202210100418,09
2022/10/10 14:28:28,花小猪科技有限公司,1100009001100202210100342,09
2022/10/12 11:24:46,北京趣拿信息技术有限公司,1100009001100202210120203,09
2022/10/12 11:26:23,北京中消创安教育科技有限公司,1100009001100202210120205,09
2022/10/12 9:58:09,北京瓦力网络科技有限公司,1100009001100202210120108,09
2022/12/28 14:49:06,北京中公教育科技有限公司,1100009001100202212280338,09
2022/10/14 10:34:40,北京中公教育科技有限公司,1100009001100202210140145,09
2022/10/14 10:58:47,北京涛瑞服装店,1100009001100202210140190,09
2022/10/14 11:26:28,北京中公教育科技有限公司,1100009001100202210140214,09
2022/10/14 13:23:33,聚尚美（北京）教育咨询有限公司,1100009001100202210140314,09
2022/10/14 13:49:52,北京畅行信息技术有限公司,1100009001100202210140333,09
2022/10/14 14:38:44,北京诺诚盛业餐饮管理有限公司,1100009001100202210140387,09
2022/10/14 14:05:12,北京抖音信息服务有限公司,1100009001100202210140343,09
2022/10/14 15:34:28,北京中公教育科技有限公司,1100009001100202210140418,09
2022/9/14 12:22:04,北京转转精神科技有限责任公司,1100009001100202209140257,09
2022/9/14 13:30:10,和合谷上地六街店,1100009001100202209140308,09
2022/8/25 14:44:42,北京开课吧科技有限公司,1100009001100202208250364,09
2022/8/25 14:22:25,北京艺星医疗美容医院有限公司,1100009001100202208250343,09
2022/8/25 14:23:26,北京转转精神科技有限责任公司,1100009001100202208250345,09
2022/8/25 14:26:33,北京寺库商贸有限公司,1100009001100202208250348,09
2022/8/25 14:24:59,北京小步大成科技有限公司,1100009001100202208250347,09
2022/8/25 16:01:31,北京双益北农家商贸中心,1100009001100202208250448,09
2022/8/25 16:54:56,北京幸福果科技有限公司,1100009001100202208250515,09
2022/9/5 14:00:25,北京转转精神科技有限责任公司,1100009001100202209050336,09
2022/9/7 12:40:20,北京寺库商贸有限公司,1100009001100202209070239,09
2022/9/7 12:42:03,华为维修中心,1100009001100202209070240,09
2022/9/7 12:46:58,北京晋江原创网络科技有限公司,1100009001100202209070241,09
2022/9/7 12:51:25,北京滴滴科技有限公司,1100009001100202209070245,09
2022/9/15 9:25:43,博颜康,1100009001100202209150057,09
2022/9/15 9:28:15,吸尘器维修售后,1100009001100202209150061,09
2022/9/28 14:17:22,亚马逊卓越有限公司,1100009001100202209280372,09
2022/9/28 15:13:18,嘀嗒平台,1100009001100202209280431,09
2022/9/28 15:13:38,北京中公教育科技有限公司,1100009001100202209280432,09
2022/9/28 14:44:58,奥顺兴中石化加油站,1101130421100202209280400,09
2022/9/28 14:50:43,爱彼元气,1100009001100202209280408,09
2022/9/28 14:58:41,北京环球优路教育科技股份有限公司,1100009001100202209280416,09
2022/10/8 13:18:14,北京世纪卓越信息技术有限公司,1100009001100202210080280,09
2022/10/8 13:31:04,北京快手科技有限公司,1100009001100202210080291,09
2022/10/8 12:51:56,大牛国际搬家,1100009001100202210080261,09
2022/10/28 9:57:22,北京中公教育科技有限公司,1100009001100202210280089,09
2022/10/28 10:20:39,北京寺库商贸有限公司,1100009001100202210280112,09
2022/12/14 12:39:34,北京中公教育科技有限公司,1100009001100202212140090,09
2022/9/29 15:54:40,北京慧拓教育咨询有限公司,1100009001100202209290445,09
2022/9/29 15:56:09,北京微播视界科技有限公司,1100009001100202209290446,09
2022/9/29 15:39:58,北京中公教育科技有限公司,1100009001100202209290388,09
2022/9/29 15:49:16,北京中公教育科技有限公司,1100009001100202209290391,09
2022/10/21 12:47:03,北京大麦文化传媒发展有限公司,1100009001100202210210270,09
2022/10/21 12:43:02,北京鹰视嘉言教育科技有限公司,1100009001100202210210267,09
2022/10/21 12:06:48,北京三快科技有限公司,1100009001100202210210248,09
2022/10/21 12:06:54,北京寺库商贸有限公司,1100009001100202210210249,09
2022/10/21 12:32:26,北京孚惠注册安全工程师事务所有限公司,1100009001100202210210260,09
2022/11/1 8:53:33,北京中职在线教育科技有限公司,1100009001100202211010017,09
2022/11/1 8:54:38,万国击剑,1100009001100202211010041,09
2022/9/29 9:49:49,北京寺库商贸有限公司,1100009001100202209290035,09
2022/9/29 8:41:21,北京微播视界科技有限公司,1100009001100202209290005,09
2022/8/23 16:31:45,北京百度网讯科技有限公司,1100009001100202208230482,09
2022/8/23 16:42:26,北京大米科技有限公司,1100009001100202208230485,09
2022/11/1 13:12:22,北京三快科技有限公司,1100009001100202211010180,09
2022/10/13 14:15:26,波士山4S店,1100009001100202210130369,09
2022/10/13 14:55:12,北京世纪卓越信息技术有限公司,1100009001100202210130416,09
2022/10/17 11:35:45,博士园,1100009001100202210170206,09
2022/10/17 10:14:35,北京学橙归来科技有限公司,1100009001100202210170129,09
2022/10/17 10:18:29,北京兴为科技集团有限公司,1100009001100202210170136,09
2022/11/3 9:19:03,北京转转精神科技有限责任公司,1100009001100202211030063,09
2022/11/3 9:19:27,北京中公教育科技有限公司,1100009001100202211030064,09
2022/11/3 9:47:46,北京中公教育科技有限公司,1100009001100202211030096,09
2022/11/8 9:25:04,北京中公教育科技有限公司,1100009001100202211080057,09
2022/11/8 9:27:22,北京中公教育科技有限公司,1100009001100202211080081,09
2022/11/8 9:30:11,北京快手科技有限公司,1100009001100202211080084,09
2022/11/8 9:24:32,北京寺库商贸有限公司,1100009001100202211080056,09
2022/11/14 14:15:35,北京龙威互动科技有限公司,1100009001100202211140356,09
2022/11/14 14:23:31,北京中公教育科技有限公司,1100009001100202211140364,09
2022/11/14 14:27:11,北京三快科技有限公司,1100009001100202211140365,09
2022/11/14 14:28:57,苹果电子产品商贸（北京）有限公司,1100009001100202211140367,09
2022/11/14 14:34:45,中视购物有限公司,1100009001100202211140372,09
2022/11/14 15:00:05,北京寺库商贸有限公司,1100009001100202211140397,09
2022/8/26 16:37:48,北京寺库商贸有限公司,1100009001100202208260435,09
2022/8/26 17:01:41,荟聚购物中心,1100009001100202208260437,09
2022/9/20 12:34:43,苹果电子产品商贸（北京）有限公司,1100009001100202209200251,09
2022/9/20 13:13:20,北京日上集团,1100009001100202209200303,09
2022/9/20 11:57:27,北京每日优鲜电子商务有限公司,1100009001100202209200226,09
2022/9/20 13:25:55,我爱我家,1100009001100202209200315,09
2022/9/22 11:33:15,北京每日优鲜电子商务有限公司,1100009001100202209220193,09
2022/9/22 11:12:13,北京龙威互动科技有限公司,1100009001100202209220184,09
2022/9/22 10:10:31,北京金海品读科技有限公司,1100009001100202209220033,09
2022/9/22 10:48:50,中信建投证券股份有限公司,1100009001100202209220040,09
2022/9/22 10:54:07,北京微播视界科技有限公司,1100009001100202209220163,09
2022/12/8 16:12:43,北京中公教育科技有限公司,1100009001100202212080119,09
2022/12/8 16:24:24,花小猪科技发展有限公司,1100009001100202212080120,09
2022/4/21 16:03:07,北京尚德在线教育科技有限公司,1100009001100202204210476,09
2022/7/12 15:34:02,北京寺库商贸有限公司,1100009001100202207120426,09
2022/7/12 14:17:32,北京知金大鹏教育科技有限公司,1100009001100202207120340,09
2022/7/12 14:36:02,北京快手科技有限公司,1100009001100202207120355,09
2022/7/12 14:10:32,北京知金大鹏教育科技有限公司,1100009001100202207120315,09
2022/7/12 14:23:12,北京微播视界科技有限公司,1100009001100202207120317,09
2022/4/1 15:37:55,纽约国际儿童俱乐部,1100009001100202204010376,09
2022/4/1 14:35:34,新大州摩托,1101130421100202204010342,09
2022/4/1 14:13:11,北京微梦创科网络技术有限公司,1100009001100202204010326,09
2022/7/7 9:32:46,格莱美女子汗蒸,1100009001100202207070074,09
2022/7/11 15:39:23,北京中企文博教育科技有限公司,1100009001100202207110421,09
2022/7/11 15:46:37,北京中公教育科技有限公司,1100009001100202207110429,09
2022/7/12 14:57:43,北京开课吧科技有限公司,1100009001100202207120396,09
2022/7/12 15:00:57,北京寺库商贸有限公司,1100009001100202207120399,09
2022/7/12 15:08:20,北京快手科技有限公司,1100009001100202207120405,09
2022/7/12 14:54:04,北京开课吧科技有限公司,1100009001100202207120393,09
2022/7/12 15:26:33,头壹号大油条牛肉面常营店,1100009001100202207120421,09
2022/7/12 15:45:23,北京微播视界科技有限公司,1100009001100202207120436,09
2022/7/12 14:36:23,北京中公教育科技有限公司,1100009001100202207120356,09
2022/7/12 15:02:13,北京三快科技有限公司,1100009001100202207120400,09
2022/7/12 16:40:38,北京引领假日国际旅行社有限公司,1100009001100202207120488,09
2022/7/25 14:23:22,北京寺库商贸有限公司,1100009001100202207250314,09
2022/7/25 14:40:28,北京开课吧科技有限公司,1100009001100202207250324,09
2022/7/25 14:43:49,北京开课吧科技有限公司,1100009001100202207250326,09
2022/7/25 13:24:12,盘坐猫瑜伽,1100009001100202207250252,09
2022/7/25 14:00:51,北京寺库商贸有限公司,1100009001100202207250292,09
2022/7/25 14:55:27,北京寺库商贸有限公司,1100009001100202207250348,09
2022/7/25 14:58:44,北京开课吧科技有限公司,1100009001100202207250350,09
2022/7/28 10:43:42,北京微播视界科技有限公司,1100009001100202207280150,09
2022/7/28 10:45:58,北京微播视界科技有限公司,1100009001100202207280152,09
2022/5/12 9:03:39,菲尔莱（北京）科技有限公司,1100009001100202205120028,09
2022/5/12 9:14:45,北京中公教育科技有限公司,1100009001100202205120031,09
2022/5/12 9:21:40,北京三快科技有限公司,1100009001100202205120035,09
2022/5/12 9:56:59,无名小卖部,1100009001100202205120069,09
2022/7/11 13:24:23,北京寺库商贸有限公司,1100009001100202207110230,09
2022/7/21 9:20:22,北京开课吧科技有限公司,1100009001100202207210009,09
2022/7/21 8:54:13,北京寺库商贸有限公司,1100009001100202207210034,09
2022/7/21 16:29:50,央广幸福购物（北京）有限公司,1100009001100202207210480,09
2022/7/21 16:19:46,北京寺库商贸有限公司,1100009001100202207210446,09
2022/7/25 13:08:12,盘坐猫瑜伽,1100009001100202207250246,09
2022/7/25 13:41:36,北京中嘉空间数字艺术有限公司,1100009001100202207250281,09
2022/7/25 13:41:37,北京学知鲸教育,1100009001100202207250282,09
2022/7/25 13:47:18,梵音瑜伽枫蓝国际购物中心店,1100009001100202207250286,09
2022/7/25 12:08:35,北京开课吧科技有限公司,1100009001100202207250189,09
2022/7/25 12:52:01,OPPO售后,1100009001100202207250232,09
2022/7/20 8:40:38,北京寺库商贸有限公司,1100009001100202207200001,09
2022/7/20 8:55:32,北京寺库商贸有限公司,1100009001100202207200034,09
2022/7/20 14:42:36,北京寺库商贸有限公司,1100009001100202207200297,09
2022/7/20 15:52:26,北京昊超电子商务有限公司,1100009001100202207200422,09
2022/7/22 9:35:05,北京趣拿信息技术有限公司,1100009001100202207220070,09
2022/7/22 9:12:04,北京瓦力网络科技有限公司,1100009001100202207220043,09
2022/7/26 9:36:57,北京开课吧科技有限公司,1100009001100202207260090,09
2022/7/26 8:41:20,北京微播视界科技有限公司,1100009001100202207260005,09
2022/7/26 8:43:47,北京开课吧科技有限公司,1100009001100202207260008,09
2022/6/6 16:28:59,小米科技有限责任公司,1100009001100202206060381,09
2022/6/6 16:13:46,北京开课吧科技有限公司,1100009001100202206060372,09
2022/6/6 16:30:43,广汽丰田北京金时四季青店,1100009001100202206060382,09
2022/7/4 13:39:36,北京快手科技有限公司,1100009001100202207040258,09
2022/7/4 13:06:43,北京微播视界科技有限公司,1100009001100202207040205,09
2022/7/4 13:35:18,北京微播视界科技有限公司,1100009001100202207040207,09
2022/7/4 13:15:47,北京花千树信息科技有限公司,1100009001100202207040242,09
2022/3/10 10:56:14,北京大麦文化传媒发展有限公司,1100009001100202203100151,09
2022/3/18 10:06:49,北京小步大成科技有限公司,1100009001100202203180086,09
2022/3/18 10:53:02,北京新纬度房地产咨询有限公司,1100009001100202203180135,09
2022/3/18 16:14:57,小米游戏有限公司,1100009001100202203180491,09
2022/3/18 16:57:39,北京寺库商贸有限公司,1100009001100202203180526,09
2022/6/17 10:33:44,北京寺库商贸有限公司,1100009001100202206170132,09
2022/6/17 10:53:46,北京寺库商贸有限公司,1100009001100202206170148,09
2022/6/17 10:24:13,北京梦图记文化传播有限公司,1100009001100202206170122,09
2022/7/7 13:01:50,北京微播视界科技有限公司,1100009001100202207070243,09
2022/7/7 13:37:06,安彼迎网络（北京）有限公司,1100009001100202207070268,09
2022/7/7 13:16:00,北京香格里香箱包店,1100009001100202207070248,09
2022/4/6 11:53:07,北京联金圆玉图书发行有限责任公司,1100009001100202204060179,09
2022/4/6 10:28:11,北京寺库商贸有限公司,1100009001100202204060102,09
2022/4/6 10:50:23,北京职尚教育科技有限公司,1100009001100202204060117,09
2022/1/4 16:03:15,物美多点（陶然亭店）,1101020421100202201040447,09
2022/1/4 16:18:14,泸溪河桃酥(西直门凯德店),1101020421100202201040459,09
2022/3/31 15:44:41,北京寺库商贸有限公司,1100009001100202203310336,09
2022/3/31 15:56:13,北京全星时空科技有限公司,1100009001100202203310338,09
2022/6/10 14:09:09,北京三快科技有限公司,1100009001100202206100334,09
2022/6/15 9:35:13,北京全星时空科技有限公司,1100009001100202206150035,09
2022/6/15 9:26:43,味多美,1100009001100202206150033,09
2022/4/27 9:42:45,北京盛森天成教育科技有限公司,1100009001100202204270071,09
2022/4/27 9:43:16,菲尔莱（北京）科技有限公司,1100009001100202204270072,09
2022/7/1 15:37:24,小米科技有限责任公司,1100009001100202207010400,09
2022/7/8 9:35:13,北京微播视界科技有限公司,1100009001100202207080063,09
2022/7/8 9:45:52,北京开课吧科技有限公司,1100009001100202207080075,09
2022/4/2 10:26:17,北京超宇和兴科技有限公司,1100009001100202204020071,09
2022/4/2 10:36:31,北京中瀚业广有限公司,1100009001100202204020075,09
2022/7/11 14:32:32,北京微播视界科技有限公司,1100009001100202207110314,09
2022/7/21 17:10:43,顺旺长河牛羊肉批发,1101130421100202207210495,09
2022/7/21 17:03:29,北京微播视界科技有限公司,1100009001100202207210494,09
2022/3/25 13:07:01,北京寺库商贸有限公司,1100009001100202203250194,09
2022/3/25 13:10:48,北京寺库商贸有限公司,1100009001100202203250196,09
2022/3/25 12:04:48,北京魔力耳朵科技有限公司,1100009001100202203250168,09
2022/7/21 9:02:28,小叶子（北京）科技有限公司,1100009001100202207210043,09
2022/7/21 9:02:15,小米科技有限责任公司,1100009001100202207210042,09
2022/3/1 15:19:03,北京寺库商贸有限公司,1100009001100202203010388,09
2022/3/1 14:04:14,北京环球国广媒体科技有限公司,1100009001100202203010280,09
2022/7/20 8:53:15,汉方海运,1100009001100202207200031,09
2022/7/20 9:31:36,北京趣拿信息技术有限公司,1100009001100202207200064,09
2022/5/5 17:17:38,易森超市,1101130421100202205050520,09
2022/5/12 16:29:52,北京微播视界科技有限公司,1100009001100202205120362,09
2022/7/26 16:40:56,北京开课吧科技有限公司,1100009001100202207260487,09
2022/8/1 13:06:22,北京每日优鲜电子商务有限公司,1100009001100202208010273,09
2022/8/1 13:06:25,天翼电子商务有限公司,1100009001100202208010274,09
2022/8/1 13:45:16,北京每日优鲜电子商务有限公司,1100009001100202208010317,09
2022/8/1 13:32:36,北京每日优鲜电子商务有限公司,1100009001100202208010308,09
2022/1/4 15:02:55,苹果电子产品商贸（北京）有限公司,1100009001100202201040373,09
2022/1/4 15:34:42,北京源石云科技有限公司,1100009001100202201040414,09
2022/7/18 16:05:01,北京开课吧科技有限公司,1100009001100202207180458,09
2022/7/18 16:47:08,北京三快科技有限公司,1100009001100202207180487,09
2022/4/26 9:55:14,北京二锅头酒业股份有限公司,1100009001100202204260071,09
2022/4/26 9:55:58,北京寺库商贸有限公司,1100009001100202204260072,09
2022/4/26 8:55:35,大西瓜果蔬便民店,1100009001100202204260008,09
2022/7/21 10:46:24,北京原驰蜡象教育科技有限公司,1100009001100202207210156,09
2022/6/6 14:16:34,苹果电子产品商贸（北京）有限公司,1100009001100202206060263,09
2022/6/6 14:23:55,北京开课吧科技有限公司,1100009001100202206060269,09
2022/7/4 11:40:13,北京三快科技有限公司,1100009001100202207040172,09
2022/7/22 10:35:41,北京知呱呱科技服务有限公司,1100009001100202207220140,09
2022/7/26 9:06:26,北京开课吧科技有限公司,1100009001100202207260025,09
2022/7/26 16:43:04,北京开课吧科技有限公司,1100009001100202207260488,09
2022/7/26 16:05:59,北京开课吧科技有限公司,1100009001100202207260445,09
