实施主体,职权编号,职权名称,职权种类
区公安局,C0542100,对未满16周岁在道路上驾驭畜力车、驾驶电动自行车和残疾人机动轮椅车的行为进行处罚,"警告,罚款"
,,,
,,,
,,,
,,,
,,,
,,,
,,,
区公安局,C0542200,对行人违反限制通行规定的行为进行处罚,罚款
,,,
,,,
区公安局,C0542300,对乘车人向车外抛撒物品的行为进行处罚,"警告,罚款"
,,,
,,,
区公安局,C0542400,对乘车人影响驾驶人安全驾驶的行为进行处罚,"警告,罚款"
,,,
,,,
,,,
区公安局,C0542500,对乘车人未按照规定使用安全带的行为进行处罚,"警告,罚款"
,,,
,,,
区公安局,C0542600,驾驶非机动车违反交通信号通行,"警告,罚款"
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
区公安局,C0542700,驾驶非机动车违反限制通行规定,"警告,罚款"
,,,
,,,
区公安局,C0542800,对驾驶非机动车在非机动车道内逆向行驶或者违反规定在机动车道上行驶、停车滞留的行为进行处罚,"警告,罚款"
,,,
,,,
,,,
,,,
,,,
,,,
,,,
区公安局,C0542900,对驾驶非机动车违反路口通行规定的行为进行处罚,"警告,罚款"
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
区公安局,C0543000,对驾驶非机动车在人行道、人行横道上骑行的行为进行处罚,"警告,罚款"
,,,
,,,
,,,
区公安局,C0543100,对驾驶非机动车未按照规定横过机动车道的行为进行处罚,"警告,罚款"
,,,
,,,
区公安局,C0543200,对驾驶非机动车行经人行横道未避让行人的行为进行处罚,罚款
,,,
区公安局,C0543300,对驾驶非机动车突然猛拐或者在其他车辆之间穿行的行为进行处罚,"警告,罚款"
,,,
,,,
区公安局,C0543400,对驾驶非机动车扶身并行、互相追逐或者曲折竞驶的行为进行处罚,"警告,罚款"
,,,
,,,
区公安局,C0543500,对驾驶非机动车牵引、攀扶车辆或者被其他车辆牵引，双手离把或者手中持物的行为进行处罚,"警告,罚款"
,,,
,,,
区公安局,C0543600,对未被交通信号放行的非机动车进入路口的行为进行处罚,罚款
,,,
区公安局,C0543700,对驾驶非机动车制动器失效在道路上骑行的行为进行处罚,罚款
,,,
区公安局,C0543800,对非机动车未依法登记上路行驶的行为进行处罚,"警告,罚款"
,,,
,,,
区公安局,C0543900,对驾驶非机动车违反载物规定的行为进行处罚,"警告,罚款"
,,,
,,,
,,,
,,,
,,,
区公安局,C0544000,对驾驶非机动车违反载人规定的的行为进行处罚,罚款
,,,
,,,
,,,
区公安局,C0544100,对独轮自行车、二人以上骑行的自行车上道路行驶的行为进行处罚,"警告,罚款"
,,,
,,,
区公安局,C0544200,对在道路上学习驾驶非机动车的行为进行处罚,"警告,罚款"
,,,
,,,
区公安局,C0544300,对驾驶残疾人机动轮椅车未携带行驶证的行为进行处罚,罚款
,,,
区公安局,C0544400,对非机动车未按照规定地点停放的行为进行处罚,"警告,罚款"
,,,
,,,
区公安局,C0544500,对驾驶畜力车违反限制通行规定的行为进行处罚,"警告,罚款"
,,,
,,,
区公安局,C0544600,对驾驶畜力车未按照规定下车牵引牲畜的行为进行处罚,"警告,罚款"
,,,
,,,
,,,
区公安局,C0544700,对驾驶畜力车未按照规定超车的行为进行处罚,"警告,罚款"
,,,
,,,
区公安局,C0544800,对驾驶畜力车并行或者驾驭人离开车辆的行为进行处罚,"警告,罚款"
,,,
,,,
区公安局,C0544900,对驾驶畜力车使用未驯服牲畜驾车、随车幼畜未拴系的行为进行处罚,"警告,罚款"
,,,
,,,
,,,
区公安局,C0545000,对驾驶畜力车停放车辆时未拉紧车闸、拴系牲畜的行为进行处罚,"警告,罚款"
,,,
,,,
区公安局,C0545100,对非机动车、行人进入高速公路、城市快速路或者其他封闭的机动车专用道的行为进行处罚,"警告,罚款"
,,,
,,,
,,,
,,,
区公安局,C0545200,对醉酒驾驶非机动车的行为进行处罚,"警告,罚款"
,,,
,,,
,,,
区公安局,C0545300,对驾驶残疾人机动轮椅车、电动自行车最高时速超过15公里的行为进行处罚,"警告,罚款"
,,,
,,,
区公安局,C0545400,对非下肢残疾的人驾驶残疾人机动轮椅车的行为进行处罚,"警告,罚款"
,,,
,,,
区公安局,C0545500,对乘坐摩托车未按照规定佩戴安全头盔的行为进行处罚,"警告,罚款"
,,,
,,,
区公安局,C0545600,对乘车人携带易燃易爆危险品的行为进行处罚,"警告,罚款"
,,,
,,,
区公安局,C0545700,对明知驾驶人无驾驶证、饮酒或者身体疲劳不宜驾驶机动车而乘坐的行为进行处罚,罚款
,,,
区公安局,C0545800,对自行车、三轮车加装动力装置的行为进行处罚,"警告,罚款"
,,,
,,,
区公安局,C0545900,对驾驶机动车未按照规定使用安全带的行为进行处罚,"警告,罚款"
,,,
,,,
区公安局,C0546000,对驾驶摩托车未按照规定佩戴安全头盔的行为进行处罚,"警告,罚款"
,,,
,,,
区公安局,C0546100,对驾驶机动车车门、车厢未关好时行车的行为进行处罚,"警告,罚款"
,,,
,,,
区公安局,C0546200,对驾驶机动车未配备有效的灭火器具、反光的故障车警告标志的行为进行处罚,罚款
,,,
区公安局,C0546300,对驾驶机动车进出停车场或者道路停车泊位妨碍其他车辆或者行人正常通行的行为进行处罚,罚款
,,,
区公安局,C0546400,对驾驶机动车未携带行驶证的行为进行处罚,"警告,罚款"
,,,
,,,
,,,
区公安局,C0546600,对驾驶机动车未携带驾驶证的行为进行处罚,"警告,罚款"
,,,
,,,
,,,
区公安局,C0546700,对驾驶证丢失、损毁期间驾驶机动车的行为进行处罚,"警告,罚款"
,,,
,,,
区公安局,C0546800,对驾驶摩托车时手离车把或者在车把上悬挂物品的行为进行处罚,"警告,罚款"
,,,
,,,
区公安局,C0546900,对在机动车驾驶室的前后窗范围内悬挂、放置或者粘贴、喷涂妨碍安全驾驶的物品或者文字、图案的行为进行处罚,"警告,罚款"
,,,
,,,
,,,
区公安局,C0547000,对公路营运客车、重型货车、半挂牵引车未按照规定安装或者使用行驶记录仪的行为进行处罚,"警告,罚款"
,,,
,,,
,,,
区公安局,C0547100,对未按照规定粘贴或者悬挂实习标志的行为进行处罚,"警告,罚款"
,,,
,,,
,,,
,,,
区公安局,C0547200,对道路施工养护、环卫清扫、设施维修及绿化等专业作业车辆不符合国家和本市的道路作业车辆安全标准的行为进行处罚,罚款
,,,
区公安局,C0547300,对驾驶机动车在没有划分中心线和机动车、非机动车分道线的道路上，未按照规定行驶的行为进行处罚,"警告,罚款"
,,,
,,,
区公安局,C0547400,对驾驶机动车违反分道行驶规定的行为进行处罚,"警告,罚款"
,,,
,,,
,,,
,,,
,,,
,,,
,,,
区公安局,C0547500,对未按照交通标志、标线指示或者交通警察指挥行驶的行为进行处罚,"警告,罚款"
,,,
,,,
区公安局,C0547600,对驾驶机动车违反限制通行规定的行为进行处罚,"警告,罚款"
,,,
,,,
,,,
,,,
区公安局,C0547700,对驾驶机动车未按照规定与前车保持安全距离的行为进行处罚,"警告,罚款"
,,,
,,,
,,,
,,,
,,,
区公安局,C0547800,对驾驶机动车违反倒车规定的行为进行处罚,"警告,罚款"
,,,
,,,
区公安局,C0547900,对驾驶机动车违反牵引挂车规定的行为进行处罚,"警告,罚款"
,,,
,,,
,,,
,,,
,,,
区公安局,C0548000,对驾驶机动车违反交替通行规定的行为进行处罚,"警告,罚款"
,,,
,,,
,,,
区公安局,C0548100,对驾驶机动车违反试车规定的行为进行处罚,罚款
,,,
,,,
,,,
,,,
,,,
区公安局,C0548200,对驾驶机动车违反灯光使用规定的行为进行处罚,"警告,罚款"
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
区公安局,C0548300,对驾驶机动车违反危险报警闪光灯使用规定的行为进行处罚,"警告,罚款"
,,,
,,,
,,,
,,,
,,,
区公安局,C0548400,对驾驶机动车违反故障机动车牵引规定的行为进行处罚,"警告,罚款"
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
区公安局,C0548500,对驾驶机动车向道路上抛撒物品的行为进行处罚,"警告,罚款"
,,,
,,,
区公安局,C0548600,对驾驶机动车违反规定使用喇叭的行为进行处罚,"警告,罚款"
,,,
,,,
,,,
,,,
区公安局,C0548700,对驾驶机动车发生故障，未按照规定报警的行为进行处罚,罚款
,,,
区公安局,C0548800,对驾驶机动车行经交叉路口、环形路口、道路出入口或者进出、穿越道路未按照规定行车、停车、让行的行为进行处罚,"警告,罚款"
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
区公安局,C0548900,对驾驶机动车通过无交通信号控制路口未减速让行的行为进行处罚,罚款
,,,
区公安局,C0549000,对驾驶机动车通过无交通信号或者无管理人员的铁路道口未减速或者停车确认安全的行为进行处罚,"警告,罚款"
,,,
,,,
区公安局,C0549100,对驾驶机动车行经无交通信号的道路，遇行人横过道路未按照规定避让的行为进行处罚,"警告,罚款"
,,,
,,,
区公安局,C0549200,对非公路客运车辆载人超过核定人数未达到20%的行为进行处罚,"警告,罚款"
,,,
,,,
,,,
区公安局,C0549300,对驾驶摩托车违反规定载人的行为进行处罚,"警告,罚款"
,,,
,,,
区公安局,C0549400,对驾驶拖拉机违反规定载人的行为进行处罚,"警告,罚款"
,,,
,,,
区公安局,C0549500,对驾驶载客汽车违反规定载货的行为进行处罚,"警告,罚款"
,,,
,,,
,,,
区公安局,C0549600,对驾驶机动车违反规定标准载物的行为进行处罚,"警告,罚款"
,,,
,,,
,,,
,,,
,,,
区公安局,C0549700,对驾驶机动车运载超限的不可解体物品，未按照公安机关交通管理部门的规定行驶的行为进行处罚,"警告,罚款"
,,,
,,,
区公安局,C0549800,对驾驶安全设施不齐全的车辆上道路行驶的行为进行处罚,"警告,罚款"
,,,
,,,
区公安局,C0549900,对驾驶机件不符合机动车国家安全技术标准的机动车上道路行驶的行为进行处罚,"警告,罚款"
,,,
,,,
区公安局,C0550000,对服用国家管制的精神药品或者麻醉药品后驾驶机动车的行为进行处罚,"警告,罚款"
,,,
,,,
区公安局,C0550100,对患有妨碍安全驾驶机动车的疾病仍驾驶机动车的行为进行处罚,"警告,罚款"
,,,
,,,
区公安局,C0550200,对驾驶机动车使用他人机动车驾驶证的行为进行处罚,"警告,罚款"
,,,
,,,
,,,
区公安局,C0550400,对驾驶已登记的机动车未悬挂机动车号牌的行为进行处罚,"警告,罚款"
,,,
,,,
,,,
区公安局,C0550500,对驾驶机动车未按照规定安装号牌的行为进行处罚,"警告,罚款"
,,,
,,,
,,,
,,,
,,,
区公安局,C0550600,对驾驶机动车故意遮挡或者污损机动车号牌的行为进行处罚,"警告,罚款"
,,,
,,,
,,,
区公安局,C0550700,对驾驶的机动车号牌不清晰或者不完整的行为进行处罚,"警告,罚款"
,,,
,,,
区公安局,C0550800,对驾驶机动车改变车身颜色、更换发动机、更换车身或者车架，未办理变更登记的行为进行处罚,罚款
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
区公安局,C0550900,对驾驶货运机动车及其挂车的车身或者车厢后未按照规定喷涂放大的牌号或者放大的牌号不清晰的行为进行处罚,"警告,罚款"
,,,
,,,
区公安局,C0551000,对大、中型客运机动车未按照规定喷涂准乘人数或者经营单位名称的行为进行处罚,罚款
,,,
区公安局,C0551100,对驾驶未按照规定期限进行安全技术检验或者未放置有效的检验合格标志的机动车的行为进行处罚,"警告,罚款"
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
区公安局,C0551200,对驾驶未按照规定放置保险标志的机动车的行为进行处罚,"警告,罚款"
,,,
,,,
,,,
区公安局,C0551400,对机动车喷涂、粘贴标识或者车身广告影响安全驾驶的行为进行处罚,"警告,罚款"
,,,
,,,
,,,
区公安局,C0551500,对总质量在3.5吨以上的货运汽车、挂车，未按照规定安装侧、后防护装置的行为进行处罚,罚款
,,,
区公安局,C0551600,对驾驶机动车逆向行驶的行为进行处罚,"警告,罚款"
,,,
,,,
区公安局,C0551700,对驾驶机动车违反规定在专用车道内行驶的行为进行处罚,"警告,罚款"
,,,
,,,
,,,
区公安局,C0551800,对在划设公交专用车道的道路上，公共汽车、电车违反规定在其他车道内通行的行为进行处罚,罚款
,,,
区公安局,C0551900,对驾驶机动车违反交通信号灯指示的行为进行处罚,"警告,罚款"
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
区公安局,C0552000,对驾驶机动车违反规定超车的行为进行处罚,"警告,罚款"
,,,
,,,
,,,
,,,
,,,
,,,
区公安局,C0552100,对驾驶机动车违反规定变更车道的行为进行处罚,罚款
,,,
,,,
,,,
,,,
区公安局,C0552200,对驾驶机动车违反规定会车的行为进行处罚,"警告,罚款"
,,,
,,,
,,,
,,,
,,,
,,,
区公安局,C0552300,对驾驶机动车违反规定掉头的行为进行处罚,"警告,罚款"
,,,
,,,
,,,
,,,
区公安局,C0552400,对驾驶机动车变更车道影响本车道内机动车正常行驶的行为进行处罚,"警告,罚款"
,,,
,,,
区公安局,C0552500,对驾驶机动车行经人行横道遇行人通过时，未停车让行的行为进行处罚,"警告,罚款"
,,,
,,,
区公安局,C0552600,对驾驶机动车超过规定时速50%以下的行为进行处罚,"警告,罚款"
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
区公安局,C0552700,对非公路客运车辆载人超过核定人数达到20%以上的行为进行处罚,"警告,罚款"
,,,
,,,
,,,
区公安局,C0552800,对货运机动车违反规定附载作业人员的行为进行处罚,"警告,罚款"
,,,
,,,
,,,
,,,
区公安局,C0552900,对驾驶机动车运载危险化学品未按照规定行驶的行为进行处罚,"警告,罚款"
,,,
,,,
区公安局,C0553000,对驾驶机动车通过铁路道口，违反交通信号或者管理人员指挥的行为进行处罚,"警告,罚款"
,,,
,,,
区公安局,C0553100,对驾驶机动车载运超限物品行经铁路道口，未按照当地铁路部门指定的铁路道口、时间通过的行为进行处罚,"警告,罚款"
,,,
,,,
区公安局,C0553200,对驾驶机动车遇有执行紧急任务的警车、消防车、救护车、工程救险车未按照规定让行的行为进行处罚,"警告,罚款"
,,,
,,,
区公安局,C0553300,对驾驶机动车拨打、接听电话、观看电视的行为进行处罚,"警告,罚款"
,,,
,,,
区公安局,C0553400,对驾驶机动车下陡坡时熄火或者空档滑行的行为进行处罚,"警告,罚款"
,,,
,,,
区公安局,C0553500,对连续驾驶机动车超过4个小时，未停车休息或者停车休息时间少于20分钟的行为进行处罚,"警告,罚款"
,,,
,,,
,,,
区公安局,C0553600,对警车、消防车、救护车、工程救险车违反规定使用警报器、标志灯具的行为进行处罚,"警告,罚款"
,,,
,,,
,,,
,,,
,,,
区公安局,C0553700,对驾驶机动车违反规定在应急车道内行驶或者停车的行为进行处罚,"警告,罚款"
,,,
,,,
,,,
,,,
区公安局,C0553800,对驾驶机动车遇前方道路受阻或者前方车辆排队等候、缓慢行驶时，违反规定进入路口的行为进行处罚,"警告,罚款"
,,,
,,,
区公安局,C0553900,对驾驶机动车遇前方道路受阻或者前方车辆排队等候、缓慢行驶时，违反规定在人行横道或者网状线区域内停车等候的行为进行处罚,"警告,罚款"
,,,
,,,
区公安局,C0554000,对驾驶机动车遇前方道路受阻或者前方车辆排队等候、缓慢行驶时，借道超车的行为进行处罚,"警告,罚款"
,,,
,,,
,,,
区公安局,C0554100,对驾驶机动车遇前方道路受阻或者前方车辆排队等候、缓慢行驶时，占用对面车道的行为进行处罚,"警告,罚款"
,,,
,,,
区公安局,C0554200,对驾驶机动车遇前方道路受阻或者前方车辆排队等候、缓慢行驶时，穿插等候车辆的行为进行处罚,"警告,罚款"
,,,
,,,
,,,
区公安局,C0554300,对驾驶机动车遇前方道路受阻或者前方车辆排队等候、缓慢行驶时，进入非机动车道、人行道行驶的行为进行处罚,"警告,罚款"
,,,
区公安局,C0554400,对驾驶机动车违反规定停放车辆的行为进行处罚,"警告,罚款"
,,,
,,,
,,,
,,,
,,,
区公安局,C0554500,对驾驶机动车违反规定临时停车的行为进行处罚,罚款
,,,
,,,
,,,
,,,
,,,
,,,
,,,
区公安局,C0554600,对驾驶出租汽车违反规定停车上下乘客的行为进行处罚,罚款
,,,
,,,
,,,
区公安局,C0554700,对驾驶出租汽车违反规定在道路上停车待客、揽客的行为进行处罚,罚款
,,,
,,,
,,,
区公安局,C0554800,对驾驶公共汽车、电车违反驶入停靠站规定的行为进行处罚,罚款
,,,
,,,
,,,
区公安局,C0554900,对驾驶机动车发生故障或者事故未按照规定开启危险报警闪光灯的行为进行处罚,"警告,罚款"
,,,
,,,
,,,
区公安局,C0555000,对驾驶机动车发生故障或者事故未按照规定设置警告标志的行为进行处罚,"警告,罚款"
,,,
,,,
,,,
区公安局,C0555100,对驾驶机动车发生故障或者事故夜间未开启示廓灯和后位灯的行为进行处罚,"警告,罚款"
,,,
,,,
区公安局,C0555200,对驾驶机动车发生交通事故后，未按照规定撤离现场，造成交通堵塞的行为进行处罚,"警告,罚款"
,,,
,,,
,,,
,,,
,,,
,,,
区公安局,C0555300,对机动车发生故障后尚能移动，未移至不妨碍交通地点的行为进行处罚,"警告,罚款"
,,,
,,,
区公安局,C0555400,对学习驾驶未按照指定路线、时间学习驾驶或者教练车乘坐无关人员的行为进行处罚,"警告,罚款"
,,,
,,,
,,,
,,,
区公安局,C0555500,对在实习期间内驾驶禁止驾驶的机动车的行为进行处罚,"警告,罚款"
,,,
,,,
,,,
,,,
区公安局,C0555600,对在实习期间内驾驶机动车在快速车道内行驶的行为进行处罚,罚款
,,,
区公安局,C0555700,对驾驶禁止驶入高速公路的机动车驶入高速公路的行为进行处罚,"警告,罚款"
,,,
,,,
区公安局,C0555800,对驾驶非救援车、清障车在高速公路上拖曳、牵引机动车的行为进行处罚,"警告,罚款"
,,,
,,,
区公安局,C0555900,对驾驶救援车、清障车在高速公路上执行救援、清障任务时，未开启示警灯和危险报警闪光灯的行为进行处罚,罚款
,,,
区公安局,C0556000,对驾驶机动车在高、快速路上行驶速度低于规定的最低时速的行为进行处罚,"警告,罚款"
,,,
,,,
区公安局,C0556100,对驾驶机动车在高、快速路上未按照规定保持行车间距的行为进行处罚,"警告,罚款"
,,,
,,,
,,,
区公安局,C0556200,对低能见度气象条件下驾驶机动车在高、快速路上未按照规定行驶的行为进行处罚,"警告,罚款"
,,,
,,,
,,,
,,,
,,,
区公安局,C0556300,对驾驶机动车在高、快速路上倒车、逆行、穿越中央分隔带掉头或者在车行道内停车的行为进行处罚,"警告,罚款"
,,,
,,,
区公安局,C0556400,对驾驶机动车在高、快速路上在匝道、加速车道或者减速车道上超车的行为进行处罚,"警告,罚款"
,,,
,,,
区公安局,C0556500,对驾驶机动车在高、快速路上骑、轧车行道分界线行驶或在路肩上行驶的行为进行处罚,"警告,罚款"
,,,
,,,
区公安局,C0556600,对驾驶机动车在高、快速路上试车或者学习驾驶机动车的行为进行处罚,"警告,罚款"
,,,
,,,
区公安局,C0556700,对在高、快速路上驾驶货运机动车车厢内载人的行为进行处罚,"警告,罚款"
,,,
,,,
区公安局,C0556800,对在高、快速路上驾驶二轮摩托车载人的行为进行处罚,"警告,罚款"
,,,
,,,
区公安局,C0556900,对驾驶机动车不避让正在作业的道路养护车、工程作业车的行为进行处罚,"警告,罚款"
,,,
区公安局,C0557000,对过度疲劳仍继续驾驶机动车的行为进行处罚,"警告,罚款"
,,,
区公安局,C0557100,对其他机动车喷涂特种车特定标志图案的行为进行处罚,"警告,罚款"
,,,
区公安局,C0557200,对机动车在单位院内居民居住区内不低速行驶或者不避让行人的行为进行处罚,"警告,罚款"
,,,
区公安局,C0557300,对机动车不在机动车道内行驶的的行为进行处罚,"警告,罚款"
,,,
区公安局,C0557400,对拖拉机驶入大中城市中心城区内道路的行为进行处罚,"警告,罚款"
,,,
区公安局,C0557500,对机动车通过无灯控、交警指挥、交通标志标线控制的路口，未停车瞭望的行为进行处罚,"警告,罚款"
,,,
区公安局,C0557600,对机械作业时未开启示警灯和危险报警闪光灯的行为进行处罚,"警告,罚款"
,,,
区公安局,C0557700,对机动车载物行驶时遗洒载运物或飘散载运物的行为进行处罚,"警告,罚款"
,,,
区公安局,C0557800,对驾驶证被依法扣留期间或违法记分达到十二分仍驾驶机动车的行为进行处罚,"警告,罚款"
,,,
区公安局,C0557900,对学习驾驶人使用非教练车上道路驾驶或教练不随车指导下上道路驾驶车辆的行为进行处罚,"警告,罚款"
,,,
,,,
,,,
区公安局,C0558000,对驾车时有其他妨碍安全行车的行为进行处罚,"警告,罚款"
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
区公安局,C0558100,对行经人行横道，未减速行驶的行为进行处罚,"警告,罚款"
,,,
区公安局,C0558200,对机动车从匝道进入或驶离高速公路时不按规定使用灯光的行为进行处罚,"警告,罚款"
,,,
,,,
区公安局,C0558300,对机动车在高速公路上通过施工作业路段，不减速行驶的行为进行处罚,"警告,罚款"
,,,
区公安局,C0558400,对机动车在高速公路上发生故障或交通事故后，驾驶人不按规定使用危险报警闪光灯的、不按规定设置警告标志的行为进行处罚,"警告,罚款"
,,,
,,,
区公安局,C0558500,对驾驶载客汽车以外的其他机动车载人超过核定人数的行为进行处罚,"警告,罚款"
,,,
区公安局,C0558600,对擅自改变机动车已登记的结构、构造或者特征的行为进行处罚,"警告,罚款"
,,,
区公安局,C0558700,对公路客运车辆载客超过额定乘员的行为进行处罚,罚款
,,,
,,,
区公安局,C0558800,对公路客运车辆违反规定载货的行为进行处罚,罚款
,,,
,,,
区公安局,C0558900,对货运机动车超过核定载质量的行为进行处罚,罚款
,,,
,,,
,,,
,,,
区公安局,C0559000,对货运机动车违反规定载客的行为进行处罚,罚款
,,,
,,,
区公安局,C0559100,对饮酒后驾驶机动车、因饮酒后驾驶机动车被处罚，再次饮酒后驾驶机动车的行为进行处罚,"行政拘留,罚款,吊销许可证或营业执照"
,,,
区公安局,C0559200,对饮酒后驾驶营运机动车的行为进行处罚,"行政拘留,罚款,吊销许可证或营业执照"
,,,
区公安局,C0559300,对醉酒后驾驶机动车的行为进行处罚,吊销许可证或营业执照
,,,
区公安局,C0559400,对醉酒后驾驶营运机动车的行为进行处罚,吊销许可证或营业执照
,,,
区公安局,C0559500,对伪造、变造或者使用伪造、变造的机动车登记证书、号牌、行驶证、检验合格标志、保险标志、驾驶证或者使用其他车辆的机动车登记证书、号牌、行驶证、检验合格标志、保险标志的行为进行处罚,"行政拘留,罚款"
,,,
,,,
,,,
,,,
,,,
区公安局,C0559600,对未取得机动车驾驶证、机动车驾驶证被吊销、暂扣、超过有效期、公告停止使用仍驾驶机动车或者驾驶与驾驶证载明的准驾车型不符的机动车的行为进行处罚,"行政拘留,罚款"
,,,
,,,
,,,
,,,
区公安局,C0559700,对将机动车交由未取得驾驶证或者驾驶证被吊销、暂扣的人驾驶的行为进行处罚,"罚款,吊销许可证或营业执照"
,,,
,,,
区公安局,C0559800,对造成交通事故后逃逸，尚不构成犯罪的行为进行处罚,"行政拘留,罚款"
,,,
,,,
,,,
,,,
,,,
区公安局,C0559900,对机动车行驶超过规定时速50%的行为进行处罚,"罚款,吊销许可证或营业执照"
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
区公安局,C0560000,对违反交通管制的规定强行通行，不听劝阻的行为进行处罚,"行政拘留,罚款"
,,,
,,,
区公安局,C0560100,对驾驶拼装的机动车或者已达到报废标准的机动车上道路行驶的行为进行处罚,"罚款,吊销许可证或营业执照"
,,,
,,,
区公安局,C0560200,对违反法律、法规，发生重大交通事故，构成犯罪的行为进行处罚,吊销许可证或营业执照
,,,
区公安局,C0560300,对运输单位车辆违反载客、载货规定，经处罚不改的行为进行处罚,罚款
,,,
区公安局,C0560400,对机动车安全技术检验机构不按规定检验或出具虚假检验结果的行为进行处罚,罚款
,,,
区公安局,C0560500,对非法安装警报器、标志灯具的行为进行处罚,罚款
,,,
区公安局,C0560600,对机动车所有人、管理人未按规定投保第三者责任强制保险的行为进行处罚,罚款
,,,
区公安局,C0560700,对强迫驾驶人违反道路交通安全法律、法规和安全驾驶要求，造成交通事故，尚不构成犯罪的行为进行处罚,"行政拘留,罚款"
,,,
,,,
区公安局,C0560800,对故意损毁、移动、涂改交通设施，造成危害后果，尚不构成犯罪的行为进行处罚,"行政拘留,罚款"
,,,
,,,
,,,
,,,
区公安局,C0560900,对非法拦截、扣留机动车车辆，不听劝阻，造成交通严重阻塞或者较大财产损失的行为进行处罚,"行政拘留,罚款"
,,,
,,,
区公安局,C0561000,对出售已达到报废标准的机动车的行为进行处罚,"没收违法所得,罚款"
,,,
区公安局,C0561100,对在道路两侧及隔离带上种植树木、其他植物或设置广告牌、管线等遮挡路灯、交通信号灯、交通标志，妨碍安全视距，且拒不排除妨碍的行为进行处罚,罚款
,,,
区公安局,C0561200,对道路交通违法行为人无正当理由逾期未接受处理的行为进行处罚,吊销许可证或营业执照
,,,
,,,
,,,
区公安局,C0561300,对机动车违反规定停放、临时停车，驾驶人不在现场或者虽在现场但驾驶人拒绝立即驶离，妨碍其他车辆、行人通行的行为进行处罚,罚款
,,,
,,,
,,,
,,,
,,,
,,,
区公安局,C0561400,对饮酒后或者醉酒驾驶机动车发生重大交通事故，构成犯罪的行为进行处罚,吊销许可证或营业执照
,,,
区公安局,C0561500,对造成交通事故后逃逸，构成犯罪的行为进行处罚,吊销许可证或营业执照
,,,
,,,
区公安局,C0561600,对行经没有交通信号的道路时，遇行人横过道路未避让的行为进行处罚,"警告,罚款"
,,,
区公安局,C0561700,对机动车驾驶人在实习期内驾驶机动车上高速公路行驶，无相应或者更高准驾车型驾驶证三年以上的驾驶人陪同的行为进行处罚,"警告,罚款"
,,,
区公安局,C0561800,对使用拼装或者达到报废标准的机动车接送学生的进行处罚,"没收违法所得,罚款,吊销许可证或营业执照"
,,,
区公安局,C0561900,对使用未取得校车标牌的车辆提供校车服务，或者使用未取得校车驾驶资格的人员驾驶校车的行为进行处罚,"没收违法所得,罚款"
,,,
,,,
区公安局,C0562000,对伪造、变造或者使用伪造、变造的校车标牌的行为进行处罚,罚款
,,,
区公安局,C0562100,对不按照规定为校车配备安全设备，或者不按照规定对校车进行安全维护的行为进行处罚,罚款
,,,
,,,
区公安局,C0562200,对机动车驾驶人未取得校车驾驶资格驾驶校车的行为进行处罚,"罚款,吊销许可证或营业执照"
,,,
区公安局,C0562300,对驾驶校车运载学生，不按照规定放置校车标牌、开启校车标志灯，或者不按照经审核确定的线路行驶的行为进行处罚,罚款
,,,
,,,
区公安局,C0562400,对校车上下学生，不按照规定在校车停靠站点停靠的行为进行处罚,罚款
,,,
区公安局,C0562500,对校车未运载学生上道路行驶，使用校车标牌、校车标志灯和停车指示标志的行为进行处罚,罚款
,,,
区公安局,C0562600,对驾驶校车上道路行驶前，未对校车车况是否符合安全技术要求进行检查，或者驾驶存在安全隐患的校车上道路行驶的行为进行处罚,罚款
,,,
区公安局,C0562700,对在校车载有学生时给车辆加油，或者在校车发动机引擎熄灭前离开驾驶座位的行为进行处罚,罚款
,,,
区公安局,C0562800,对机动车驾驶人违反《校车安全管理条例》规定，不避让校车的行为进行处罚,罚款
,,,
区公安局,C0562900,对未依照《校车安全管理条例》规定指派照管人员随校车全程照管乘车学生的行为进行处罚,罚款
,,,
区公安局,C0563000,对机动车驾驶人补领机动车驾驶证后，继续使用原机动车驾驶证的行为进行处罚,罚款
,,,
区公安局,C0563100,对持有大型客车、牵引车、城市公交车、中型客车、大型货车驾驶证的驾驶人，未按照《机动车驾驶证申领和使用规定》第七十条规定申报变更信息的行为进行处罚,罚款
,,,
